,Unnamed: 0,bnf_code,brand_name,presentation,term,quantity,dose,group,with_calcium_channel_blocker,with_diuretic
4401,,0206020A0AAASAS,Amlodipine,Amlodipine_Oral Soln 10mg/5ml,Amlodipine,,10 mg/5 ml,calcium-channel blocker,True,False
4402,,0206020A0AAATAT,Amlodipine,Amlodipine_Oral Soln 10mg/5ml S/F,Amlodipine,,10 mg/5 ml,calcium-channel blocker,True,False
4403,,0206020A0AAAUAU,Amlodipine,Amlodipine_Oral Susp 5mg/5ml S/F,Amlodipine,,5 mg/5 ml,calcium-channel blocker,True,False
4404,,0206020A0BBAAAA,Istin,Istin_Tab 5mg,Amlodipine,,5 mg,calcium-channel blocker,True,False
4405,,0206020A0BBABAB,Istin,Istin_Tab 10mg,Amlodipine,,10 mg,calcium-channel blocker,True,False
4406,,0206020A0BCAAAB,Norvas,Norvas_Tab 10mg,Amlodipine,,10 mg,calcium-channel blocker,True,False
4407,,0206020A0BCABAA,Norvas,Norvas_Tab 5mg,Amlodipine,,5 mg,calcium-channel blocker,True,False
4408,,0206020A0BDAAAK,Norvasc,Norvasc_Tab 2.5mg,Amlodipine,,2.5 mg,calcium-channel blocker,True,False
4409,,0206020A0BDABAA,Norvasc,Norvasc_Tab 5mg,Amlodipine,,5 mg,calcium-channel blocker,True,False
4410,,0206020A0BEAAAA,Astudal,Astudal 5_Tab 5mg,Amlodipine,,5 mg,calcium-channel blocker,True,False
4411,,0206020A0BFAAAA,Amlostin,Amlostin_Tab 5mg,Amlodipine,,5 mg,calcium-channel blocker,True,False
4412,,0206020A0BFABAB,Amlostin,Amlostin_Tab 10mg,Amlodipine,,10 mg,calcium-channel blocker,True,False
4413,,0206020B0AAAAAA,Trimetazidine HCl,Trimetazidine HCl_Tab 20mg,Trimetazidine Hydrochloride,,20 mg,calcium-channel blocker,True,False
4414,,0206020B0AAABAB,Trimetazidine HCl,Trimetazidine HCl_Tab 35mg M/R,Trimetazidine Hydrochloride,,35 mg,calcium-channel blocker,True,False
4415,,0206020B0BBAAAA,Vastarel,Vastarel_Tab 20mg,Trimetazidine Hydrochloride,,20 mg,calcium-channel blocker,True,False
4416,,0206020B0BBABAB,Vastarel,Vastarel MR_Tab 35mg,Trimetazidine Hydrochloride,,35 mg,calcium-channel blocker,True,False
4417,,0206020C0AAAAAA,Diltiazem HCl,Diltiazem HCl_Tab 60mg M/R,Diltiazem Hydrochloride,,60 mg,calcium-channel blocker,True,False
4418,,0206020C0AAABAB,Diltiazem HCl,Diltiazem HCl_Tab 120mg C/R,Diltiazem Hydrochloride,,120 mg,calcium-channel blocker,True,False
4419,,0206020C0AAACAC,Diltiazem HCl,Diltiazem HCl_Tab 90mg M/R,Diltiazem Hydrochloride,,90 mg,calcium-channel blocker,True,False
4420,,0206020C0AAADAD,Diltiazem HCl,Diltiazem HCl_Tab 120mg S/R,Diltiazem Hydrochloride,,120 mg,calcium-channel blocker,True,False
4421,,0206020C0AAAEAE,Diltiazem HCl,Diltiazem HCl_Cap 300mg M/R,Diltiazem Hydrochloride,,300 mg,calcium-channel blocker,True,False
4422,,0206020C0AAAFAF,Diltiazem HCl,Diltiazem HCl_Cap 90mg C/R,Diltiazem Hydrochloride,,90 mg,calcium-channel blocker,True,False
4423,,0206020C0AAAGAG,Diltiazem HCl,Diltiazem HCl_Cap 180mg C/R,Diltiazem Hydrochloride,,180 mg,calcium-channel blocker,True,False
4424,,0206020C0AAAHAH,Diltiazem HCl,Diltiazem HCl_Cap 300mg C/R,Diltiazem Hydrochloride,,300 mg,calcium-channel blocker,True,False
4425,,0206020C0AAAIAI,Diltiazem HCl,Diltiazem HCl_Cap 120mg C/R,Diltiazem Hydrochloride,,120 mg,calcium-channel blocker,True,False
4426,,0206020C0AAAJAJ,Diltiazem HCl,Diltiazem HCl_Cap 60mg M/R,Diltiazem Hydrochloride,,60 mg,calcium-channel blocker,True,False
4427,,0206020C0AAAKAK,Diltiazem HCl,Diltiazem HCl_Cap 90mg S/R,Diltiazem Hydrochloride,,90 mg,calcium-channel blocker,True,False
4428,,0206020C0AAALAL,Diltiazem HCl,Diltiazem HCl_Cap 120mg S/R,Diltiazem Hydrochloride,,120 mg,calcium-channel blocker,True,False
4429,,0206020C0AAAMAM,Diltiazem HCl,Diltiazem HCl_Cap 240mg C/R,Diltiazem Hydrochloride,,240 mg,calcium-channel blocker,True,False
4430,,0206020C0AAANAN,Diltiazem HCl,Diltiazem HCl_Cap 180mg S/R,Diltiazem Hydrochloride,,180 mg,calcium-channel blocker,True,False
4431,,0206020C0AAAPAP,Diltiazem HCl,Diltiazem HCl_Cap 240mg S/R,Diltiazem Hydrochloride,,240 mg,calcium-channel blocker,True,False
4432,,0206020C0AAAQAQ,Diltiazem HCl,Diltiazem HCl_Oral Liq @spec,Diltiazem Hydrochloride,,,calcium-channel blocker,True,False
4433,,0206020C0AAARAR,Diltiazem HCl,Diltiazem HCl_Oral Soln 60mg/5ml,Diltiazem Hydrochloride,,60 mg/5 ml,calcium-channel blocker,True,False
4434,,0206020C0AAASAS,Diltiazem HCl,Diltiazem HCl_Tab 120mg M/R,Diltiazem Hydrochloride,,120 mg,calcium-channel blocker,True,False
4435,,0206020C0AAATAT,Diltiazem HCl,Diltiazem HCl_Cap 90mg M/R,Diltiazem Hydrochloride,,90 mg,calcium-channel blocker,True,False
4436,,0206020C0AAAUAU,Diltiazem HCl,Diltiazem HCl_Cap 120mg M/R,Diltiazem Hydrochloride,,120 mg,calcium-channel blocker,True,False
4437,,0206020C0AAAVAV,Diltiazem HCl,Diltiazem HCl_Cap 180mg M/R,Diltiazem Hydrochloride,,180 mg,calcium-channel blocker,True,False
4438,,0206020C0AAAWAW,Diltiazem HCl,Diltiazem HCl_Cap 240mg M/R,Diltiazem Hydrochloride,,240 mg,calcium-channel blocker,True,False
4439,,0206020C0AAAXAX,Diltiazem HCl,Diltiazem HCl_Cap 200mg M/R,Diltiazem Hydrochloride,,200 mg,calcium-channel blocker,True,False
4440,,0206020C0AAAYAY,Diltiazem HCl,Diltiazem HCl_Cap 240mg M/R          @gn,Diltiazem Hydrochloride,,240 mg,calcium-channel blocker,True,False
4441,,0206020C0AAAZAZ,Diltiazem HCl,Diltiazem HCl_Liq Spec 90mg/5ml,Diltiazem Hydrochloride,,90 mg/5 ml,calcium-channel blocker,True,False
4442,,0206020C0AABABA,Diltiazem HCl,Diltiazem HCl_Cap 360mg M/R,Diltiazem Hydrochloride,,360 mg,calcium-channel blocker,True,False
4443,,0206020C0AABBBB,Diltiazem HCl,Diltiazem HCl_Liq Spec 120mg/5ml,Diltiazem Hydrochloride,,120 mg/5 ml,calcium-channel blocker,True,False
4444,,0206020C0AABCBC,Diltiazem HCl,Diltiazem HCl_Liq Spec 100mg/5ml,Diltiazem Hydrochloride,,100 mg/5 ml,calcium-channel blocker,True,False
4445,,0206020C0AABEBE,Diltiazem HCl,Diltiazem HCl_Liq Spec 50mg/5ml,Diltiazem Hydrochloride,,50 mg/5 ml,calcium-channel blocker,True,False
4446,,0206020C0AABFBF,Diltiazem HCl,Diltiazem HCl_Liq Spec 30mg/5ml,Diltiazem Hydrochloride,,30 mg/5 ml,calcium-channel blocker,True,False
4447,,0206020C0AABGBG,Diltiazem HCl,Diltiazem HCl_Liq Spec 20mg/5ml,Diltiazem Hydrochloride,,20 mg/5 ml,calcium-channel blocker,True,False
4448,,0206020C0AABHBH,Diltiazem HCl,Diltiazem HCl_Liq Spec 10mg/5ml,Diltiazem Hydrochloride,,10 mg/5 ml,calcium-channel blocker,True,False
4449,,0206020C0AABIBI,Diltiazem HCl,Diltiazem HCl_Oral Susp 60mg/5ml,Diltiazem Hydrochloride,,60 mg/5 ml,calcium-channel blocker,True,False
4450,,0206020C0BBAAAA,Tildiem,Tildiem_Tab 60mg,Diltiazem Hydrochloride,,60 mg,calcium-channel blocker,True,False
4451,,0206020C0BBABAC,Tildiem,Tildiem Ret 90_Tab 90mg,Diltiazem Hydrochloride,,90 mg,calcium-channel blocker,True,False
4452,,0206020C0BBACAS,Tildiem,Tildiem Ret 120_Tab 120mg,Diltiazem Hydrochloride,,120 mg,calcium-channel blocker,True,False
4453,,0206020C0BBADAE,Tildiem,Tildiem LA 300_Cap 300mg,Diltiazem Hydrochloride,,300 mg,calcium-channel blocker,True,False
4454,,0206020C0BBAEAX,Tildiem,Tildiem LA 200_Cap 200mg,Diltiazem Hydrochloride,,200 mg,calcium-channel blocker,True,False
4455,,0206020C0BCAAAA,Calcicard,Calcicard_Tab 60mg,Diltiazem Hydrochloride,,60 mg,calcium-channel blocker,True,False
4456,,0206020C0BCABAS,Calcicard,Calcicard CR_Tab 120mg,Diltiazem Hydrochloride,,120 mg,calcium-channel blocker,True,False
4457,,0206020C0BCACAC,Calcicard,Calcicard CR_Tab 90mg,Diltiazem Hydrochloride,,90 mg,calcium-channel blocker,True,False
4458,,0206020C0BDAAAA,Britiazim,Britiazim_Tab 60mg,Diltiazem Hydrochloride,,60 mg,calcium-channel blocker,True,False
4459,,0206020C0BEAAAA,Angiozem,Angiozem 60_Tab 60mg,Diltiazem Hydrochloride,,60 mg,calcium-channel blocker,True,False
4460,,0206020C0BEABAC,Angiozem,Angiozem CR 90_Tab 90mg,Diltiazem Hydrochloride,,90 mg,calcium-channel blocker,True,False
4461,,0206020C0BEACAS,Angiozem,Angiozem CR 120_Tab 120mg,Diltiazem Hydrochloride,,120 mg,calcium-channel blocker,True,False
4462,,0206020C0BFAAAS,Adizem,Adizem-SR_Tab 120mg,Diltiazem Hydrochloride,,120 mg,calcium-channel blocker,True,False
4463,,0206020C0BFABAA,Adizem,Adizem-60_Tab 60mg,Diltiazem Hydrochloride,,60 mg,calcium-channel blocker,True,False
4464,,0206020C0BFACAT,Adizem,Adizem-SR_Cap 90mg,Diltiazem Hydrochloride,,90 mg,calcium-channel blocker,True,False
4465,,0206020C0BFADAU,Adizem,Adizem-SR_Cap 120mg,Diltiazem Hydrochloride,,120 mg,calcium-channel blocker,True,False
4466,,0206020C0BFAEAV,Adizem,Adizem-SR_Cap 180mg,Diltiazem Hydrochloride,,180 mg,calcium-channel blocker,True,False
4467,,0206020C0BFAFAE,Adizem,Adizem-XL_Cap 300mg,Diltiazem Hydrochloride,,300 mg,calcium-channel blocker,True,False
4468,,0206020C0BFAGAU,Adizem,Adizem-XL_Cap 120mg,Diltiazem Hydrochloride,,120 mg,calcium-channel blocker,True,False
4469,,0206020C0BFAHAV,Adizem,Adizem-XL_Cap 180mg,Diltiazem Hydrochloride,,180 mg,calcium-channel blocker,True,False
4470,,0206020C0BFAIAW,Adizem,Adizem-XL_Cap 240mg,Diltiazem Hydrochloride,,240 mg,calcium-channel blocker,True,False
4471,,0206020C0BFAJAX,Adizem,Adizem-XL_Cap 200mg,Diltiazem Hydrochloride,,200 mg,calcium-channel blocker,True,False
4472,,0206020C0BGAAAA,Kentiazem,Kentiazem_Tab 60mg,Diltiazem Hydrochloride,,60 mg,calcium-channel blocker,True,False
4473,,0206020C0BHAAAJ,Dilzem,Dilzem SR 60_Cap 60mg,Diltiazem Hydrochloride,,60 mg,calcium-channel blocker,True,False
4474,,0206020C0BHABAT,Dilzem,Dilzem SR 90_Cap 90mg,Diltiazem Hydrochloride,,90 mg,calcium-channel blocker,True,False
4475,,0206020C0BHACAU,Dilzem,Dilzem SR 120_Cap 120mg,Diltiazem Hydrochloride,,120 mg,calcium-channel blocker,True,False
4476,,0206020C0BHADAU,Dilzem,Dilzem XL 120_Cap 120mg,Diltiazem Hydrochloride,,120 mg,calcium-channel blocker,True,False
4477,,0206020C0BHAEAV,Dilzem,Dilzem XL 180_Cap 180mg,Diltiazem Hydrochloride,,180 mg,calcium-channel blocker,True,False
4478,,0206020C0BHAFAW,Dilzem,Dilzem XL 240_Cap 240mg,Diltiazem Hydrochloride,,240 mg,calcium-channel blocker,True,False
4479,,0206020C0BIAAAU,Slozem,Slozem 120_Cap 120mg,Diltiazem Hydrochloride,,120 mg,calcium-channel blocker,True,False
4480,,0206020C0BIABAV,Slozem,Slozem 180_Cap 180mg,Diltiazem Hydrochloride,,180 mg,calcium-channel blocker,True,False
4481,,0206020C0BIACAW,Slozem,Slozem 240_Cap 240mg,Diltiazem Hydrochloride,,240 mg,calcium-channel blocker,True,False
4482,,0206020C0BIADAE,Slozem,Slozem_Cap 300mg,Diltiazem Hydrochloride,,300 mg,calcium-channel blocker,True,False
4483,,0206020C0BJAAAT,Angitil,Angitil SR 90_Cap 90mg,Diltiazem Hydrochloride,,90 mg,calcium-channel blocker,True,False
4484,,0206020C0BJABAU,Angitil,Angitil SR 120_Cap 120mg,Diltiazem Hydrochloride,,120 mg,calcium-channel blocker,True,False
4485,,0206020C0BJACAV,Angitil,Angitil SR 180_Cap 180mg,Diltiazem Hydrochloride,,180 mg,calcium-channel blocker,True,False
4486,,0206020C0BJADAW,Angitil,Angitil XL 240_Cap 240mg,Diltiazem Hydrochloride,,240 mg,calcium-channel blocker,True,False
4487,,0206020C0BJAEAE,Angitil,Angitil XL 300_Cap 300mg,Diltiazem Hydrochloride,,300 mg,calcium-channel blocker,True,False
4488,,0206020C0BKAAAA,Calazem,Calazem_Tab 60mg,Diltiazem Hydrochloride,,60 mg,calcium-channel blocker,True,False
4489,,0206020C0BLAAAU,Cardizem,Cardizem CD_Cap 120mg,Diltiazem Hydrochloride,,120 mg,calcium-channel blocker,True,False
4490,,0206020C0BMAAAE,Zemtard,Zemtard 300 XL_Cap 300mg,Diltiazem Hydrochloride,,300 mg,calcium-channel blocker,True,False
4491,,0206020C0BMABAU,Zemtard,Zemtard 120 XL_Cap 120mg,Diltiazem Hydrochloride,,120 mg,calcium-channel blocker,True,False
4492,,0206020C0BMACAV,Zemtard,Zemtard 180 XL_Cap 180mg,Diltiazem Hydrochloride,,180 mg,calcium-channel blocker,True,False
4493,,0206020C0BMADAW,Zemtard,Zemtard 240 XL_Cap 240mg,Diltiazem Hydrochloride,,240 mg,calcium-channel blocker,True,False
4494,,0206020C0BNAAAU,Viazem,Viazem XL_Cap 120mg,Diltiazem Hydrochloride,,120 mg,calcium-channel blocker,True,False
4495,,0206020C0BNABAV,Viazem,Viazem XL_Cap 180mg,Diltiazem Hydrochloride,,180 mg,calcium-channel blocker,True,False
4496,,0206020C0BNACAW,Viazem,Viazem XL_Cap 240mg,Diltiazem Hydrochloride,,240 mg,calcium-channel blocker,True,False
4497,,0206020C0BNADAE,Viazem,Viazem XL_Cap 300mg,Diltiazem Hydrochloride,,300 mg,calcium-channel blocker,True,False
4498,,0206020C0BNAEBA,Viazem,Viazem XL_Cap 360mg,Diltiazem Hydrochloride,,360 mg,calcium-channel blocker,True,False
4499,,0206020C0BPAAAT,Dilcardia,Dilcardia SR_Cap 90mg,Diltiazem Hydrochloride,,90 mg,calcium-channel blocker,True,False
4500,,0206020C0BPABAU,Dilcardia,Dilcardia SR_Cap 120mg,Diltiazem Hydrochloride,,120 mg,calcium-channel blocker,True,False
4501,,0206020C0BPACAJ,Dilcardia,Dilcardia SR_Cap 60mg,Diltiazem Hydrochloride,,60 mg,calcium-channel blocker,True,False
4502,,0206020C0BPADAU,Dilcardia,Dilcardia XL_Cap 120mg,Diltiazem Hydrochloride,,120 mg,calcium-channel blocker,True,False
4503,,0206020C0BPAEAV,Dilcardia,Dilcardia XL_Cap 180mg,Diltiazem Hydrochloride,,180 mg,calcium-channel blocker,True,False
4504,,0206020C0BPAFAW,Dilcardia,Dilcardia XL_Cap 240mg,Diltiazem Hydrochloride,,240 mg,calcium-channel blocker,True,False
4505,,0206020C0BQAAAA,Optil,Optil_Tab 60mg,Diltiazem Hydrochloride,,60 mg,calcium-channel blocker,True,False
4506,,0206020C0BQABAT,Optil,Optil SR 90_Cap 90mg,Diltiazem Hydrochloride,,90 mg,calcium-channel blocker,True,False
4507,,0206020C0BQACAU,Optil,Optil SR 120_Cap 120mg,Diltiazem Hydrochloride,,120 mg,calcium-channel blocker,True,False
4508,,0206020C0BQADAV,Optil,Optil SR 180_Cap 180mg,Diltiazem Hydrochloride,,180 mg,calcium-channel blocker,True,False
4509,,0206020C0BQAEAW,Optil,Optil XL 240_Cap 240mg,Diltiazem Hydrochloride,,240 mg,calcium-channel blocker,True,False
4510,,0206020C0BQAFAE,Optil,Optil XL 300_Cap 300mg,Diltiazem Hydrochloride,,300 mg,calcium-channel blocker,True,False
4511,,0206020C0BRAAAJ,Bi-Carzem,Bi-Carzem SR_Cap 60mg,Diltiazem Hydrochloride,,60 mg,calcium-channel blocker,True,False
4512,,0206020C0BRABAT,Bi-Carzem,Bi-Carzem SR_Cap 90mg,Diltiazem Hydrochloride,,90 mg,calcium-channel blocker,True,False
4513,,0206020C0BRACAU,Bi-Carzem,Bi-Carzem SR_Cap 120mg,Diltiazem Hydrochloride,,120 mg,calcium-channel blocker,True,False
4514,,0206020C0BRADAW,Bi-Carzem,Bi-Carzem XL_Cap 240mg,Diltiazem Hydrochloride,,240 mg,calcium-channel blocker,True,False
4515,,0206020C0BRAEAE,Bi-Carzem,Bi-Carzem XL_Cap 300mg,Diltiazem Hydrochloride,,300 mg,calcium-channel blocker,True,False
4516,,0206020C0BSAAAJ,Zildil,Zildil SR_Cap 60mg,Diltiazem Hydrochloride,,60 mg,calcium-channel blocker,True,False
4517,,0206020C0BSABAT,Zildil,Zildil SR_Cap 90mg,Diltiazem Hydrochloride,,90 mg,calcium-channel blocker,True,False
4518,,0206020C0BSACAU,Zildil,Zildil SR_Cap 120mg,Diltiazem Hydrochloride,,120 mg,calcium-channel blocker,True,False
4519,,0206020C0BTAAAA,Retalzem,Retalzem 60_Tab 60mg,Diltiazem Hydrochloride,,60 mg,calcium-channel blocker,True,False
4520,,0206020C0BUAAAJ,Horizem,Horizem SR 60_Cap 60mg,Diltiazem Hydrochloride,,60 mg,calcium-channel blocker,True,False
4521,,0206020C0BUABAT,Horizem,Horizem SR 90_Cap 90mg,Diltiazem Hydrochloride,,90 mg,calcium-channel blocker,True,False
4522,,0206020C0BUACAU,Horizem,Horizem SR 120_Cap 120mg,Diltiazem Hydrochloride,,120 mg,calcium-channel blocker,True,False
4523,,0206020C0BVAAAV,Zemret,Zemret 180 XL_Cap 180mg,Diltiazem Hydrochloride,,180 mg,calcium-channel blocker,True,False
4524,,0206020C0BVABAW,Zemret,Zemret 240 XL_Cap 240mg,Diltiazem Hydrochloride,,240 mg,calcium-channel blocker,True,False
4525,,0206020C0BVACAE,Zemret,Zemret 300 XL_Cap 300mg,Diltiazem Hydrochloride,,300 mg,calcium-channel blocker,True,False
4526,,0206020C0BWAAAU,Disogram,Disogram SR_Cap 120mg,Diltiazem Hydrochloride,,120 mg,calcium-channel blocker,True,False
4527,,0206020C0BWABAV,Disogram,Disogram SR_Cap 180mg,Diltiazem Hydrochloride,,180 mg,calcium-channel blocker,True,False
4528,,0206020C0BWACAW,Disogram,Disogram SR_Cap 240mg,Diltiazem Hydrochloride,,240 mg,calcium-channel blocker,True,False
4529,,0206020C0BWADAE,Disogram,Disogram SR_Cap 300mg,Diltiazem Hydrochloride,,300 mg,calcium-channel blocker,True,False
4530,,0206020C0BWAEAJ,Disogram,Disogram SR_Cap 60mg,Diltiazem Hydrochloride,,60 mg,calcium-channel blocker,True,False
4531,,0206020C0BWAFAT,Disogram,Disogram SR_Cap 90mg,Diltiazem Hydrochloride,,90 mg,calcium-channel blocker,True,False
4532,,0206020C0BXAAAA,Tiamex,Tiamex_Tab 60mg,Diltiazem Hydrochloride,,60 mg,calcium-channel blocker,True,False
4533,,0206020C0BYAAAJ,Kenzem,Kenzem SR_Cap 60mg,Diltiazem Hydrochloride,,60 mg,calcium-channel blocker,True,False
4534,,0206020C0BYABAT,Kenzem,Kenzem SR_Cap 90mg,Diltiazem Hydrochloride,,90 mg,calcium-channel blocker,True,False
4535,,0206020C0BYACAU,Kenzem,Kenzem SR_Cap 120mg,Diltiazem Hydrochloride,,120 mg,calcium-channel blocker,True,False
4536,,0206020C0BZAAAE,Uard,Uard 300XL_Cap,Diltiazem Hydrochloride,,,calcium-channel blocker,True,False
4537,,0206020C0BZABAU,Uard,Uard 120XL_Cap,Diltiazem Hydrochloride,,,calcium-channel blocker,True,False
4538,,0206020C0BZACAV,Uard,Uard 180XL_Cap,Diltiazem Hydrochloride,,,calcium-channel blocker,True,False
4539,,0206020C0BZADAW,Uard,Uard 240XL_Cap,Diltiazem Hydrochloride,,,calcium-channel blocker,True,False
4540,,0206020D0AAAAAA,Diltiazem HCl/Hydchloroth,Diltiazem HCl/Hydchloroth_Cap 150/12.5mg,Diltiazem Hydrochloride with Thiazides,,12.5 mg,calcium-channel blocker,True,True
4541,,0206020D0BBAAAA,Adizem-XL Plus,Adizem-XL Plus_Cap,Diltiazem Hydrochloride with Thiazides,,,calcium-channel blocker,True,False
4542,,0206020F0AAAAAA,Felodipine,Felodipine_Tab 5mg,Felodipine,,5 mg,calcium-channel blocker,True,False
4543,,0206020F0AAABAB,Felodipine,Felodipine_Tab 5mg M/R,Felodipine,,5 mg,calcium-channel blocker,True,False
4544,,0206020F0AAACAC,Felodipine,Felodipine_Tab 10mg M/R,Felodipine,,10 mg,calcium-channel blocker,True,False
4545,,0206020F0AAADAD,Felodipine,Felodipine_Tab 2.5mg M/R,Felodipine,,2.5 mg,calcium-channel blocker,True,False
4546,,0206020F0AAAEAE,Felodipine,Felodipine_Tab 2.5mg M/R             @gn,Felodipine,,2.5 mg,calcium-channel blocker,True,False
4547,,0206020F0AAAFAF,Felodipine,Felodipine_Liq Spec 7.5mg/5ml,Felodipine,,5 mg/5 ml,calcium-channel blocker,True,False
4548,,0206020F0AAAGAG,Felodipine,Felodipine_Oral Soln 2.5mg/5ml,Felodipine,,5 mg/5 ml,calcium-channel blocker,True,False
4549,,0206020F0AAAHAH,Felodipine,Felodipine_Liq Spec 5mg/5ml,Felodipine,,5 mg/5 ml,calcium-channel blocker,True,False
4550,,0206020F0AAAIAI,Felodipine,Felodipine_Oral Susp 2.5mg/5ml,Felodipine,,5 mg/5 ml,calcium-channel blocker,True,False
4551,,0206020F0BBAAAB,Plendil,Plendil_Tab 5mg M/R,Felodipine,,5 mg,calcium-channel blocker,True,False
4552,,0206020F0BBABAC,Plendil,Plendil_Tab 10mg M/R,Felodipine,,10 mg,calcium-channel blocker,True,False
4553,,0206020F0BBACAD,Plendil,Plendil_Tab 2.5mg M/R,Felodipine,,2.5 mg,calcium-channel blocker,True,False
4554,,0206020F0BCAAAB,Preslow,Preslow_Tab 5mg,Felodipine,,5 mg,calcium-channel blocker,True,False
4555,,0206020F0BDAAAB,Cabren,Cabren_Tab 5mg,Felodipine,,5 mg,calcium-channel blocker,True,False
4556,,0206020F0BDABAD,Cabren,Cabren_Tab 2.5mg,Felodipine,,2.5 mg,calcium-channel blocker,True,False
4557,,0206020F0BDACAC,Cabren,Cabren_Tab 10mg,Felodipine,,10 mg,calcium-channel blocker,True,False
4558,,0206020F0BEAAAB,Felotens,Felotens XL_Tab 5mg,Felodipine,,5 mg,calcium-channel blocker,True,False
4559,,0206020F0BEABAC,Felotens,Felotens XL_Tab 10mg,Felodipine,,10 mg,calcium-channel blocker,True,False
4560,,0206020F0BEACAD,Felotens,Felotens XL_Tab 2.5mg,Felodipine,,2.5 mg,calcium-channel blocker,True,False
4561,,0206020F0BFAAAB,Felogen,Felogen XL_Tab 5mg M/R,Felodipine,,5 mg,calcium-channel blocker,True,False
4562,,0206020F0BFABAC,Felogen,Felogen XL_Tab 10mg M/R,Felodipine,,10 mg,calcium-channel blocker,True,False
4563,,0206020F0BGAAAB,Folpik XL,Folpik XL_Tab 5mg M/R,Felodipine,,5 mg,calcium-channel blocker,True,False
4564,,0206020F0BGABAC,Folpik XL,Folpik XL_Tab 10mg M/R,Felodipine,,10 mg,calcium-channel blocker,True,False
4565,,0206020F0BGACAD,Folpik XL,Folpik XL_Tab 2.5mg M/R,Felodipine,,2.5 mg,calcium-channel blocker,True,False
4566,,0206020F0BHAAAB,Keloc,Keloc SR_Tab 5mg,Felodipine,,5 mg,calcium-channel blocker,True,False
4567,,0206020F0BHABAC,Keloc,Keloc SR_Tab 10mg,Felodipine,,10 mg,calcium-channel blocker,True,False
4568,,0206020F0BIAAAB,Vascalpha,Vascalpha_Tab 5mg M/R (Actavis),Felodipine,,5 mg,calcium-channel blocker,True,False
4569,,0206020F0BIABAC,Vascalpha,Vascalpha_Tab 10mg M/R (Actavis),Felodipine,,10 mg,calcium-channel blocker,True,False
4570,,0206020F0BIACAB,Vascalpha,Vascalpha_Tab 5mg M/R (Almus),Felodipine,,5 mg,calcium-channel blocker,True,False
4571,,0206020F0BIADAC,Vascalpha,Vascalpha_Tab 10mg M/R (Almus),Felodipine,,10 mg,calcium-channel blocker,True,False
4572,,0206020F0BJAAAB,Parmid (Felodipine),Parmid XL_Tab 5mg M/R,Felodipine,,5 mg,calcium-channel blocker,False,False
4573,,0206020F0BJABAC,Parmid (Felodipine),Parmid XL_Tab 10mg M/R,Felodipine,,10 mg,calcium-channel blocker,False,False
4574,,0206020F0BJACAD,Parmid (Felodipine),Parmid XL_Tab 2.5mg,Felodipine,,2.5 mg,calcium-channel blocker,False,False
4575,,0206020F0BKAAAB,Cardioplen,Cardioplen XL_Tab 5mg,Felodipine,,5 mg,calcium-channel blocker,True,False
4576,,0206020F0BKABAC,Cardioplen,Cardioplen XL_Tab 10mg,Felodipine,,10 mg,calcium-channel blocker,True,False
4577,,0206020F0BKACAD,Cardioplen,Cardioplen XL_Tab 2.5mg,Felodipine,,2.5 mg,calcium-channel blocker,True,False
4578,,0206020F0BLAAAB,Neofel,Neofel XL_Tab 5mg,Felodipine,,5 mg,calcium-channel blocker,True,False
4579,,0206020F0BLABAC,Neofel,Neofel XL_Tab 10mg,Felodipine,,10 mg,calcium-channel blocker,True,False
4580,,0206020F0BLACAD,Neofel,Neofel XL_Tab 2.5mg,Felodipine,,2.5 mg,calcium-channel blocker,True,False
4581,,0206020F0BLADAD,Neofel,Neofel XL_Tab 2.5mg (Actavis),Felodipine,,2.5 mg,calcium-channel blocker,True,False
4582,,0206020F0BLAEAD,Neofel,Neofel XL_Tab 2.5mg (Almus),Felodipine,,2.5 mg,calcium-channel blocker,True,False
4583,,0206020F0BMAAAC,Pinefeld,Pinefeld XL_Tab 10mg,Felodipine,,10 mg,calcium-channel blocker,True,False
4584,,0206020I0AAAAAA,Isradipine,Isradipine_Tab 2.5mg,Isradipine,,2.5 mg,calcium-channel blocker,True,False
4585,,0206020I0BBAAAA,Prescal,Prescal_Tab 2.5mg,Isradipine,,2.5 mg,calcium-channel blocker,True,False
4586,,0206020K0AAAAAA,Lacidipine,Lacidipine_Tab 2mg,Lacidipine,,2 mg,calcium-channel blocker,True,False
4587,,0206020K0AAABAB,Lacidipine,Lacidipine_Tab 4mg,Lacidipine,,4 mg,calcium-channel blocker,True,False
4588,,0206020K0AAACAC,Lacidipine,Lacidipine_Tab 2mg                   @gn,Lacidipine,,2 mg,calcium-channel blocker,True,False
4589,,0206020K0AAADAD,Lacidipine,Lacidipine_Oral Susp 2mg/5ml,Lacidipine,,2 mg/5 ml,calcium-channel blocker,True,False
4590,,0206020K0BBAAAA,Motens,Motens_Tab 2mg,Lacidipine,,2 mg,calcium-channel blocker,True,False
