,read_code,brand_name,term_description,term,quantity,dose,group,with_calcium_channel_blocker,with_diuretic
1552,blcb.,Lotens,FELOTENS XL 10mg m/r tablets,Guanethidine Monosulfate,,10 mg,Adrenergic Neurone Blocking Drugs,True,False
1553,blct.,Lotens,FELOTENS XL 2.5mg m/r tablets,Guanethidine Monosulfate,,2.5 mg,Adrenergic Neurone Blocking Drugs,True,False
1554,bn7..,Iloprost,ILOPROST,Iloprost,,,Vasodilator Antihypertensive Drugs,False,False
1555,bn71.,Iloprost,ILOPROST 100micrograms/1mL infusion concentrate,Iloprost,,,Vasodilator Antihypertensive Drugs,False,False
1556,bn72.,Iloprost,ILOPROST 10micrograms/mL nebuliser solution 2mL ampoule,Iloprost,,,Vasodilator Antihypertensive Drugs,False,False
1557,bn73.,Ventavis,VENTAVIS 10micrograms/mL nebuliser solution 2mL ampoule,Iloprost,,,Vasodilator Antihypertensive Drugs,False,False
1558,bn74.,Ventavis,VENTAVIS 10micrograms/mL nebuliser solution 1mL ampoules,Iloprost,,,Vasodilator Antihypertensive Drugs,False,False
1559,bn75.,Iloprost,ILOPROST 10micrograms/mL nebuliser solution 1mL ampoules,Iloprost,,,Vasodilator Antihypertensive Drugs,False,False
1560,f71..,Diazoxide,DIAZOXIDE [ENDOCRINE USE],Diazoxide,,,Vasodilator Antihypertensive Drugs,False,False
1561,f71z.,Diazoxide,DIAZOXIDE 50mg tablets,Diazoxide,,50 mg,Vasodilator Antihypertensive Drugs,False,False
1562,gc4..,Phenoxybenzamine Hydrochloride,PHENOXYBENZAMINE HYDROCHLORIDE [URINARY RETENTION USE],Phenoxybenzamine Hydrochloride,,,Alpha-Adrenoceptor Blocking Drugs,False,False
1563,gc41.,Dibenyline,DIBENYLINE 10mg capsules,Phenoxybenzamine Hydrochloride,,10 mg,Alpha-Adrenoceptor Blocking Drugs,False,False
1564,gc5..,Terazosin Hydrochloride,TERAZOSIN HYDROCHLORIDE [see chap b for generic preps],Terazosin Hydrochloride,,,Alpha-Adrenoceptor Blocking Drugs,False,False
1565,gc51.,Hytrin,HYTRIN BPH STARTER PACK tablets,Terazosin Hydrochloride,,,Alpha-Adrenoceptor Blocking Drugs,False,False
1566,gc52.,Hytrin,HYTRIN BPH 2mg tablets,Terazosin Hydrochloride,,2 mg,Alpha-Adrenoceptor Blocking Drugs,False,False
1567,gc53.,Hytrin,HYTRIN BPH 5mg tablets,Terazosin Hydrochloride,,5 mg,Alpha-Adrenoceptor Blocking Drugs,False,False
1568,gc54.,Hytrin,HYTRIN BPH 10mg tablets,Terazosin Hydrochloride,,10 mg,Alpha-Adrenoceptor Blocking Drugs,False,False
1569,gc55.,Hytrin,HYTRIN BPH 1mg tablets,Terazosin Hydrochloride,,1 mg,Alpha-Adrenoceptor Blocking Drugs,False,False
1570,gd8..,Thelin,PROPANTHELINE BR [ENURESIS - no drugs here],Sitaxentan Sodium,,,Vasodilator Antihypertensive Drugs,False,False
1571,gh57.,Revatio,REVATIO 20mg tablets,Sildenafil(Vasodilator Antihypertensive),,20 mg,Vasodilator Antihypertensive Drugs,False,False
1572,gh58.,Revatio,REVATIO 40mg/50mL solution for injection,Sildenafil(Vasodilator Antihypertensive),,40 mg/50 ml,Vasodilator Antihypertensive Drugs,False,False
1573,gh59.,Revatio,REVATIO 10mg/12.5mL solution for injection,Sildenafil(Vasodilator Antihypertensive),,10 mg,Vasodilator Antihypertensive Drugs,False,False
1574,gh5A.,Revatio,REVATIO 10mg/mL oral suspension,Sildenafil(Vasodilator Antihypertensive),,10 mg/mL,Vasodilator Antihypertensive Drugs,False,False
1575,gh75.,Adcirca,ADCIRCA 20mg tablets,Tadalafil (Vasodilator Antihypertensive),,20 mg,Vasodilator Antihypertensive Drugs,False,False
1576,id14.,Tenex,GLUTENEX ACBS biscuits 18x14g,Guanfacine Hydrochloride,,,Centrally-Acting Antihypertensive Drugs,False,False
1577,idGN.,Tenex,GLUTENEX GF white bread mix 500g,Guanfacine Hydrochloride,,,Centrally-Acting Antihypertensive Drugs,False,False
1578,ih...,Hypercal,HYPERCALCAEMIA,Reserpine And Rauwolfia Alkaloids,,,Centrally-Acting Antihypertensive Drugs,False,False
1579,k8a..,Guanethidine Monosulfate,GUANETHIDINE MONOSULFATE [EYE],Guanethidine Monosulfate,,,Adrenergic Neurone Blocking Drugs,False,False
1580,kb9..,Clonidine Hydrochloride,APRACLONIDINE HYDROCHLORIDE,Clonidine Hydrochloride,,,Centrally-Acting Antihypertensive Drugs,False,False
1581,mb3..,Minoxidil,MINOXIDIL [ANDROGEN ALOPECIA],Minoxidil,,,Vasodilator Antihypertensive Drugs,False,False
1582,mb31.,Minoxidil,MINOXIDIL 20mg/mL topical liquid,Minoxidil,,20 mg/mL,Vasodilator Antihypertensive Drugs,False,False
1583,mb33.,Minoxidil,MINOXIDIL 50mg/mL topical liquid,Minoxidil,,50 mg/mL,Vasodilator Antihypertensive Drugs,False,False
1584,mb37.,Minoxidil,MINOXIDIL 5% cutaneous foam,Minoxidil,,,Vasodilator Antihypertensive Drugs,False,False
1585,pu7..,Sodium Nitroprusside,SODIUM NITROPRUSSIDE COMPOUND STRIP,Sodium Nitroprusside,,,Vasodilator Antihypertensive Drugs,False,False
1586,aa2..,Colestyramine,COLESTYRAMINE [ANTIDIARRHOEAL USE],Colestyramine,,,statin,False,False
1587,aa21.,Questran,QUESTRAN powder 4g,Colestyramine,,,statin,False,False
1588,aa2z.,Colestyramine,COLESTYRAMINE powder 4g,Colestyramine,,,statin,False,False
1589,ab2..,Ispaghula Husk,ISPAGHULA HUSK [GASTRO-INTESTINAL BULK LAXATIVE],Ispaghula Husk,,,statin,False,False
1590,ab2G.,Ispaghula Husk,ISPAGHULA HUSK 3.4g/sachet powder,Ispaghula Husk,,,statin,False,False
1591,ab2J.,Ispaghula Husk,ISPAGHULA HUSK 3.4g/sachet sugar free powder,Ispaghula Husk,,,statin,False,False
1592,ab2K.,Ispaghula Husk,ISPAGHULA HUSK 6g/sachet sugar free powder,Ispaghula Husk,,,statin,False,False
1593,ab2n.,Ispaghula Husk,ISPAGHULA HUSK 3.5g/sachet sugar free powder,Ispaghula Husk,,,statin,False,False
1594,ab2o.,Ispaghula Husk,ISPAGHULA HUSK lemon/lime 3.4g/sachet sugar free powder,Ispaghula Husk,,,statin,False,False
1595,ab2p.,Ispaghula Husk,ISPAGHULA HUSK orange 3.4g/sachet sugar free powder,Ispaghula Husk,,,statin,False,False
1596,ab2q.,Ispaghula Husk,ISPAGHULA HUSK orange 3.5g/sachet sugar free granules,Ispaghula Husk,,,statin,False,False
1597,ab2r.,Ispaghula Husk,ISPAGHULA HUSK lemon 3.5g/sachet sugar free granules,Ispaghula Husk,,,statin,False,False
1598,ab2t.,Ispaghula Husk,ISPAGHULA HUSK 3.6g/sachet powder,Ispaghula Husk,,,statin,False,False
1599,ab2u.,Ispaghula Husk,ISPAGHULA HUSK 3.5g/sachet sugar free granules,Ispaghula Husk,,,statin,False,False
1600,ab2v.,Ispaghula Husk,*ISPAGHULA HUSK 90% granules,Ispaghula Husk,,,statin,False,False
1601,ab2w.,Ispaghula Husk,*ISPAGHULA HUSK 49% powder 7g,Ispaghula Husk,,,statin,False,False
1602,ab2x.,Ispaghula Husk,*ISPAGHULA HUSK 49% powder,Ispaghula Husk,,,statin,False,False
1603,ab2y.,Ispaghula Husk,ISPAGHULA HUSK 56% powder 6.4g,Ispaghula Husk,,,statin,False,False
1604,ab2z.,Ispaghula Husk,*ISPAGHULA HUSK 66% granules,Ispaghula Husk,,,statin,False,False
1605,bn3..,Nicotinic Acid,NICOTINIC ACID DERIVATIVES,Nicotinic Acid,,,statin,False,False
1606,bn31.,Bradilan,*BRADILAN 250mg tablets,Nicofuranose,,250 mg,statin,False,False
1607,bn39.,Nicofuranose,*NICOFURANOSE 250mg tablets,Nicofuranose,,250 mg,statin,False,False
1608,bu5..,Lopid,CLOPIDOGREL,Gemfibrozil,,,statin,False,False
1609,bu51.,Lopid,CLOPIDOGREL 75mg tablets,Gemfibrozil,,75 mg,statin,False,False
1610,bu54.,Lopid,CLOPIDOGREL 300mg tablets,Gemfibrozil,,300 mg,statin,False,False
1611,bu6..,Lopid,TICLOPIDINE,Gemfibrozil,,,statin,False,False
1612,bu61.,Lopid,TICLOPIDINE HYDROCHLORIDE 250mg tablets,Gemfibrozil,,250 mg,statin,False,False
1613,bx1..,Bezafibrate,BEZAFIBRATE,Bezafibrate,,,statin,False,False
1614,bx11.,Bezalip,BEZALIP 200mg tablets,Bezafibrate,,200 mg,statin,False,False
1615,bx12.,Bezalip,BEZALIP-MONO 400mg m/r tablets,Bezafibrate,,400 mg,statin,False,False
1616,bx13.,Bezafibrate,BEZAFIBRATE 200mg tablets,Bezafibrate,,200 mg,statin,False,False
1617,bx14.,Bezafibrate,BEZAFIBRATE 400mg m/r tablets,Bezafibrate,,400 mg,statin,False,False
1618,bx15.,Bezagen,BEZAGEN XL 400mg m/r tablets,Bezafibrate,,400 mg,statin,False,False
1619,bx16.,Liparol,*LIPAROL XL 400mg m/r tablets,Bezafibrate,,400 mg,statin,False,False
1620,bx17.,Zimbacol,ZIMBACOL XL 400mg m/r tablets,Bezafibrate,,400 mg,statin,False,False
1621,bx18.,Fibrazate,FIBRAZATE XL 400mg m/r tablets,Bezafibrate,,400 mg,statin,False,False
1622,bx2..,Colestyramine,COLESTYRAMINE [LIPID LOWERING USE],Colestyramine,,,statin,False,False
1623,bx21.,Questran,QUESTRAN powder 4g/sachet,Colestyramine,,,statin,False,False
1624,bx22.,Questran,QUESTRAN LIGHT 4g/sachet powder,Colestyramine,,,statin,False,False
1625,bx23.,Colestyramine,COLESTYRAMINE powder 4g/sachet,Colestyramine,,,statin,False,False
1626,bx25.,Colestyramine,COLESTYRAMINE+ASPARTAME 4g/sachet powder,Colestyramine,,,statin,False,False
1627,bx26.,Cholemin,*CHOLEMIN 4g/sachet powder,Colestyramine,,,statin,False,False
1628,bx27.,Colestyramine,COLESTYRAMINE+ASPARTAME 4g/sachet sugar free powder,Colestyramine,,,statin,False,False
1629,bx28.,Questran,QUESTRAN LIGHT 4g/sachet s/f powder,Colestyramine,,,statin,False,False
1630,bx3..,Clofibrate,CLOFIBRATE,Clofibrate,,,statin,False,False
1631,bx31.,Atromid-S,*ATROMID-S 500mg capsules,Clofibrate,,500 mg,statin,False,False
1632,bx3z.,Clofibrate,*CLOFIBRATE 500mg capsules,Clofibrate,,500 mg,statin,False,False
1633,bx4..,Colestipol Hydrochloride,COLESTIPOL HYDROCHLORIDE,Colestipol Hydrochloride,,,statin,False,False
1634,bx41.,Colestid,COLESTID granules 5g sachet,Colestipol Hydrochloride,,,statin,False,False
1635,bx43.,Colestid,COLESTID ORANGE granules 5g sachet,Colestipol Hydrochloride,,,statin,False,False
1636,bx5..,Dextrothyroxine Sod,*DEXTROTHYROXINE SODIUM,Dextrothyroxine Sodium,,,statin,False,False
1637,bx51.,Choloxin,*CHOLOXIN 2mg tablets,Dextrothyroxine Sodium,,2 mg,statin,False,False
1638,bx5z.,Dextrothyroxine Sod,DEXTROTHYROXINE SODIUM 2mg tablets,Dextrothyroxine Sodium,,2 mg,statin,False,False
1639,bx6..,Gemfibrozil,GEMFIBROZIL,Gemfibrozil,,,statin,False,False
1640,bx61.,Lopid,LOPID 300mg capsules,Gemfibrozil,,300 mg,statin,False,False
1641,bx62.,Lopid,LOPID 600mg tablets,Gemfibrozil,,600 mg,statin,False,False
1642,bx63.,Gemfibrozil,GEMFIBROZIL 600mg tablets,Gemfibrozil,,600 mg,statin,False,False
1643,bx64.,Emfib,*EMFIB 300mg capsules,Gemfibrozil,,300 mg,statin,False,False
1644,bx6z.,Gemfibrozil,GEMFIBROZIL 300mg capsules,Gemfibrozil,,300 mg,statin,False,False
1645,bx7..,Nicofuranose,*NICOFURANOSE,Nicofuranose,,,statin,False,False
1646,bx71.,Bradilan,*BRADILAN 250mg e/c tablets,Nicofuranose,,250 mg,statin,False,False
1647,bx7z.,Nicofuranose,NICOFURANOSE 250mg e/c tablets,Nicofuranose,,250 mg,statin,False,False
1648,bx8..,Nicotinic Acid,NICOTINIC ACID,Nicotinic Acid,,,statin,False,False
1649,bx81.,Nicotinic Acid,*NICOTINIC ACID 25mg tablets,Nicotinic Acid,,25 mg,statin,False,False
1650,bx82.,Nicotinic Acid,NICOTINIC ACID 50mg tablets,Nicotinic Acid,,50 mg,statin,False,False
1651,bx83.,Nicotinic Acid,*NICOTINIC ACID 100mg tablets,Nicotinic Acid,,100 mg,statin,False,False
1652,bx84.,Nicotinic Acid,NICOTINIC ACID 375mg and 500mg and 750mg m/r tablets starter pack,Nicotinic Acid,,375 mg,statin,False,False
1653,bx85.,Nicotinic Acid,NICOTINIC ACID 500mg m/r tablets,Nicotinic Acid,,500 mg,statin,False,False
1654,bx86.,Nicotinic Acid,NICOTINIC ACID 750mg m/r tablets,Nicotinic Acid,,750 mg,statin,False,False
1655,bx87.,Nicotinic Acid,NICOTINIC ACID 1000mg m/r tablets,Nicotinic Acid,,1000 mg,statin,False,False
1656,bx88.,Niaspan,NIASPAN 375mg and 500mg and 750mg m/r tablets starter pack,Nicotinic Acid,,375 mg,statin,False,False
1657,bx89.,Niaspan,*NIASPAN 500mg m/r tablets,Nicotinic Acid,,500 mg,statin,False,False
1658,bx8a.,Niaspan,*NIASPAN 750mg m/r tablets,Nicotinic Acid,,750 mg,statin,False,False
1659,bx8b.,Niaspan,*NIASPAN 1000mg m/r tablets,Nicotinic Acid,,1000 mg,statin,False,False
1660,bx8c.,Tredaptive,TREDAPTIVE 1000mg/20mg m/r tablets,Nicotinic Acid/Laropiprant,,1000 mg,statin,False,False
1661,bx8d.,Nicotinic Acid/Laropiprant,NICOTINIC ACID/LAROPIPRANT 1000mg/20mg m/r tablets,Nicotinic Acid/Laropiprant,,1000 mg,statin,False,False
1662,bx9..,Probucol,PROBUCOL,Probucol,,,statin,False,False
1663,bx91.,Lurselle,*LURSELLE 250mg tablets,Probucol,,250 mg,statin,False,False
1664,bx9z.,Probucol,*PROBUCOL 250mg tablets,Probucol,,250 mg,statin,False,False
1665,bxa..,Omega-3 Marine Triglycerides,OMEGA-3 MARINE TRIGLYCERIDES,Omega-3 Marine Triglycerides,,,statin,False,False
1666,bxa1.,Maxepa,*MAXEPA 1g capsules,Omega-3 Marine Triglycerides,,,statin,False,False
1667,bxa2.,Maxepa,*MAXEPA liquid,Omega-3 Marine Triglycerides,,,statin,False,False
1668,bxa6.,Maxepa,*MAXEPA oral emulsion,Omega-3 Marine Triglycerides,,,statin,False,False
1669,bxa7.,Omacor,OMACOR 1g capsules,Omega-3-Acid Ethyl Esters,,,statin,False,False
1670,bxa8.,Teromeg,TEROMEG 1g capsules,Omega-3-Acid Ethyl Esters,,,statin,False,False
1671,bxa9.,Prestylon,PRESTYLON 1g capsules,Omega-3-Acid Ethyl Esters,,,statin,False,False
1672,bxaA.,Nebbaro,NEBBARO 1000mg capsules,Omega-3-Acid Ethyl Esters,,1000 mg,statin,False,False
1673,bxaB.,Dualtis,DUALTIS 1000mg capsules,Omega-3-Acid Ethyl Esters,,1000 mg,statin,False,False
1674,bxb..,Acipimox,ACIPIMOX,Acipimox,,,statin,False,False
1675,bxb1.,Olbetam,OLBETAM 250mg capsules,Acipimox,,250 mg,statin,False,False
1676,bxb2.,Acipimox,ACIPIMOX 250mg capsules,Acipimox,,250 mg,statin,False,False
1677,bxc..,Fenofibrate,FENOFIBRATE,Fenofibrate,,,statin,False,False
1678,bxc1.,Fenofibrate,*FENOFIBRATE 100mg capsules,Fenofibrate,,100 mg,statin,False,False
1679,bxc2.,Lipantil,*LIPANTIL 100mg capsules 21CP,Fenofibrate,,100 mg,statin,False,False
1680,bxc3.,Lipantil,*LIPANTIL 100mg capsules 84CP,Fenofibrate,,100 mg,statin,False,False
1681,bxc4.,Fenofibrate,FENOFIBRATE 200mg capsules,Fenofibrate,,200 mg,statin,False,False
1682,bxc5.,Lipantil,LIPANTIL MICRO 200mg capsules,Fenofibrate,,200 mg,statin,False,False
1683,bxc6.,Fenofibrate,FENOFIBRATE 67mg capsules,Fenofibrate,,67 mg,statin,False,False
1684,bxc7.,Lipantil,LIPANTIL MICRO 67mg capsules,Fenofibrate,,67 mg,statin,False,False
1685,bxc8.,Fenofibrate,FENOFIBRATE 267mg capsules,Fenofibrate,,267 mg,statin,False,False
1686,bxc9.,Lipantil,LIPANTIL MICRO 267mg capsules,Fenofibrate,,267 mg,statin,False,False
1687,bxcA.,Fenofibrate,FENOFIBRATE 160mg m/r tablets,Fenofibrate,,160 mg,statin,False,False
1688,bxcB.,Supralip,SUPRALIP 160mg m/r tablets,Fenofibrate,,160 mg,statin,False,False
1689,bxcC.,Fenofibrate,FENOFIBRATE MICRO 200mg capsules,Fenofibrate,,200 mg,statin,False,False
1690,bxcD.,Fenogal,*FENOGAL 200mg capsules,Fenofibrate,,200 mg,statin,False,False
1691,bxcE.,Fenofibrate,FENOFIBRATE 160mg tablets,Fenofibrate,,160 mg,statin,False,False
1692,bxd..,Simvastatin,SIMVASTATIN,Simvastatin,,,statin,False,False
1693,bxd1.,Simvastatin,SIMVASTATIN 10mg tablets,Simvastatin,,10 mg,statin,False,False
1694,bxd2.,Simvastatin,SIMVASTATIN 20mg tablets,Simvastatin,,20 mg,statin,False,False
1695,bxd3.,Zocor,ZOCOR 10mg tablets 28CP,Simvastatin,,10 mg,statin,False,False
1696,bxd4.,Zocor,ZOCOR 20mg tablets 28CP,Simvastatin,,20 mg,statin,False,False
1697,bxd5.,Simvastatin,SIMVASTATIN 40mg tablets,Simvastatin,,40 mg,statin,False,False
1698,bxd6.,Zocor,ZOCOR 40mg tablets,Simvastatin,,40 mg,statin,False,False
1699,bxd7.,Zocor,ZOCOR 10mg tablets,Simvastatin,,10 mg,statin,False,False
1700,bxd8.,Zocor,ZOCOR 20mg tablets,Simvastatin,,20 mg,statin,False,False
1701,bxd9.,Zocor,ZOCOR 80mg tablets,Simvastatin,,80 mg,statin,False,False
1702,bxdA.,Simvador,SIMVADOR 10mg tablets,Simvastatin,,10 mg,statin,False,False
1703,bxdB.,Simvador,SIMVADOR 20mg tablets,Simvastatin,,20 mg,statin,False,False
1704,bxdC.,Simvador,SIMVADOR 40mg tablets,Simvastatin,,40 mg,statin,False,False
1705,bxdD.,Ranzolont,*RANZOLONT 10mg tablets,Simvastatin,,10 mg,statin,False,False
1706,bxdE.,Ranzolont,*RANZOLONT 20mg tablets,Simvastatin,,20 mg,statin,False,False
1707,bxdF.,Ranzolont,*RANZOLONT 40mg tablets,Simvastatin,,40 mg,statin,False,False
1708,bxdG.,Zocor,*ZOCOR HEART-PRO 10mg tablets,Simvastatin,,10 mg,statin,False,False
1709,bxdH.,Inegy,INEGY 10mg/20mg tablets,Simvastatin & Ezetimibe,,10 mg,statin,False,False
1710,bxdI.,Inegy,INEGY 10mg/40mg tablets,Simvastatin & Ezetimibe,,10 mg,statin,False,False
1711,bxdJ.,Inegy,INEGY 10mg/80mg tablets,Simvastatin & Ezetimibe,,10 mg,statin,False,False
1712,bxdK.,Simvador,SIMVADOR 80mg tablets,Simvastatin,,80 mg,statin,False,False
1713,bxdu.,Simvastatin,SIMVASTATIN 20mg/5mL oral suspension,Simvastatin,,20 mg/5 ml,statin,False,False
1714,bxdv.,Simvastatin,SIMVASTATIN 40mg/5mL oral suspension,Simvastatin,,40 mg/5 ml,statin,False,False
1715,bxdw.,Ezetimibe,SIMVASTATIN 80mg/EZETIMIBE 10mg tablets,Ezetimibe,,80 mg,statin,False,False
1716,bxdx.,Ezetimibe,SIMVASTATIN 40mg/EZETIMIBE 10mg tablets,Ezetimibe,,40 mg,statin,False,False
1717,bxdy.,Ezetimibe,SIMVASTATIN 20mg/EZETIMIBE 10mg tablets,Ezetimibe,,20 mg,statin,False,False
1718,bxdz.,Simvastatin,SIMVASTATIN 80mg tablets,Simvastatin,,80 mg,statin,False,False
1719,bxe..,Pravastatin Sod,PRAVASTATIN SODIUM,Pravastatin Sodium,,,statin,False,False
1720,bxe3.,Lipostat,LIPOSTAT 10mg tablets,Pravastatin Sodium,,10 mg,statin,False,False
1721,bxe4.,Lipostat,LIPOSTAT 20mg tablets,Pravastatin Sodium,,20 mg,statin,False,False
1722,bxe5.,Pravastatin Sod,PRAVASTATIN SODIUM 10mg tablets,Pravastatin Sodium,,10 mg,statin,False,False
1723,bxe6.,Pravastatin Sod,PRAVASTATIN SODIUM 20mg tablets,Pravastatin Sodium,,20 mg,statin,False,False
1724,bxe7.,Pravastatin Sod,PRAVASTATIN SODIUM 40mg tablets,Pravastatin Sodium,,40 mg,statin,False,False
1725,bxe8.,Lipostat,LIPOSTAT 40mg tablets,Pravastatin Sodium,,40 mg,statin,False,False
1726,bxf..,Ciprofibrate,CIPROFIBRATE,Ciprofibrate,,,statin,False,False
1727,bxf1.,Modalim,*MODALIM 100mg tablets,Ciprofibrate,,100 mg,statin,False,False
1728,bxf2.,Ciprofibrate,CIPROFIBRATE 100mg tablets,Ciprofibrate,,100 mg,statin,False,False
1729,bxg..,Fluvastatin Sod,FLUVASTATIN SODIUM,Fluvastatin Sodium,,,statin,False,False
1730,bxg1.,Lescol,LESCOL 20mg capsules,Fluvastatin Sodium,,20 mg,statin,False,False
1731,bxg2.,Lescol,LESCOL 40mg capsules,Fluvastatin Sodium,,40 mg,statin,False,False
1732,bxg5.,Lescol,LESCOL XL 80mg m/r tablets,Fluvastatin Sodium,,80 mg,statin,False,False
1733,bxg6.,Luvinsta,LUVINSTA XL 80mg m/r tablets,Fluvastatin Sodium,,80 mg,statin,False,False
1734,bxg7.,Stefluvin,STEFLUVIN XL 80mg m/r tablets,Fluvastatin Sodium,,80 mg,statin,False,False
1735,bxg8.,Dorisin,DORISIN XL 80mg m/r tablets,Fluvastatin Sodium,,80 mg,statin,False,False
1736,bxg9.,Nandovar XL,NANDOVAR XL 80mg m/r tablets,Fluvastatin Sodium,,80 mg,statin,False,False
1737,bxh..,Ispaghula Husk,ISPAGHULA HUSK [LIPID LOWERING USE],Ispaghula Husk,,,statin,False,False
1738,bxh1.,Ispaghula Husk,ISPAGHULA HUSK 3.5g orange sugar free granules,Ispaghula Husk,,,statin,False,False
1739,bxh2.,Fybozest,FYBOZEST ORANGE 3.5g sugar free granules,Ispaghula Husk,,,statin,False,False
1740,bxi..,Atorvastatin,ATORVASTATIN,Atorvastatin,,,statin,False,False
1741,bxi1.,Atorvastatin,ATORVASTATIN 10mg tablets,Atorvastatin,,10 mg,statin,False,False
1742,bxi2.,Atorvastatin,ATORVASTATIN 20mg tablets,Atorvastatin,,20 mg,statin,False,False
1743,bxi3.,Atorvastatin,ATORVASTATIN 40mg tablets,Atorvastatin,,40 mg,statin,False,False
1744,bxi4.,Lipitor,LIPITOR 10mg tablets,Atorvastatin,,10 mg,statin,False,False
1745,bxi5.,Lipitor,LIPITOR 20mg tablets,Atorvastatin,,20 mg,statin,False,False
1746,bxi6.,Lipitor,LIPITOR 40mg tablets,Atorvastatin,,40 mg,statin,False,False
1747,bxi7.,Lipitor,LIPITOR 80mg tablets,Atorvastatin,,80 mg,statin,False,False
1748,bxi8.,Lipitor,LIPITOR 10mg chewable tablets,Atorvastatin,,10 mg,statin,False,False
1749,bxi9.,Atorvastatin,ATORVASTATIN 10mg chewable tablets,Atorvastatin,,10 mg,statin,False,False
1750,bxiA.,Lipitor,LIPITOR 20mg chewable tablets,Atorvastatin,,20 mg,statin,False,False
1751,bxiB.,Atorvastatin,ATORVASTATIN 20mg chewable tablets,Atorvastatin,,20 mg,statin,False,False
1752,bxiy.,Atorvastatin,ATORVASTATIN 60mg tablets,Atorvastatin,,60 mg,statin,False,False
1753,bxiz.,Atorvastatin,ATORVASTATIN 80mg tablets,Atorvastatin,,80 mg,statin,False,False
1754,bxj..,Cerivastatin,CERIVASTATIN,Cerivastatin,,,statin,False,False
1755,bxj1.,Cerivastatin,CERIVASTATIN SODIUM 100micrograms tablets,Cerivastatin,,,statin,False,False
1756,bxj2.,Cerivastatin,CERIVASTATIN SODIUM 200micrograms tablets,Cerivastatin,,,statin,False,False
1757,bxj3.,Cerivastatin,CERIVASTATIN SODIUM 300micrograms tablets,Cerivastatin,,,statin,False,False
1758,bxj4.,Lipobay,*LIPOBAY 100micrograms tablets,Cerivastatin,,,statin,False,False
1759,bxj5.,Lipobay,*LIPOBAY 200micrograms tablets,Cerivastatin,,,statin,False,False
1760,bxj6.,Lipobay,*LIPOBAY 300micrograms tablets,Cerivastatin,,,statin,False,False
1761,bxj7.,Cerivastatin,CERIVASTATIN SODIUM 400micrograms tablets,Cerivastatin,,,statin,False,False
1762,bxj8.,Lipobay,*LIPOBAY 400micrograms tablets,Cerivastatin,,,statin,False,False
1763,bxj9.,Lipobay,*LIPOBAY 800micrograms tablets,Cerivastatin,,,statin,False,False
1764,bxjz.,Cerivastatin,CERIVASTATIN SODIUM 800micrograms tablets,Cerivastatin,,,statin,False,False
1765,bxk1.,Crestor,CRESTOR 10mg tablets,Rosuvastatin Calcium,,10 mg,statin,False,False
1766,bxk2.,Crestor,CRESTOR 20mg tablets,Rosuvastatin Calcium,,20 mg,statin,False,False
1767,bxk3.,Crestor,CRESTOR 40mg tablets,Rosuvastatin Calcium,,40 mg,statin,False,False
1768,bxk4.,Crestor,CRESTOR 5mg tablets,Rosuvastatin Calcium,,5 mg,statin,False,False
1769,bxl..,Ezetimibe,EZETIMIBE,Ezetimibe,,,statin,False,False
1770,bxl1.,Ezetimibe,EZETIMIBE 10mg tablets,Ezetimibe,,10 mg,statin,False,False
1771,bxlz.,Ezetrol,EZETROL 10mg tablets,Ezetimibe,,10 mg,statin,False,False
1772,bxm..,Colesevelam Hydrochloride,COLESEVELAM HYDROCHLORIDE,Colesevelam Hydrochloride,,,statin,False,False
1773,bxm1.,Cholestagel,CHOLESTAGEL 625mg tablets,Colesevelam Hydrochloride,,625 mg,statin,False,False
1774,bxn..,Lomitapide,LOMITAPIDE,Lomitapide,,,statin,False,False
1775,bxn1.,Lojuxta,LOJUXTA 5mg capsules,Lomitapide,,5 mg,statin,False,False
1776,bxn2.,Lomitapide,LOMITAPIDE 5mg capsules,Lomitapide,,5 mg,statin,False,False
1777,bxn3.,Lojuxta,LOJUXTA 10mg capsules,Lomitapide,,10 mg,statin,False,False
1778,bxn4.,Lomitapide,LOMITAPIDE 10mg capsules,Lomitapide,,10 mg,statin,False,False
1779,bxn5.,Lojuxta,LOJUXTA 20mg capsules,Lomitapide,,20 mg,statin,False,False
1780,bxn6.,Lomitapide,LOMITAPIDE 20mg capsules,Lomitapide,,20 mg,statin,False,False
1781,bxo..,Evolocumab,EVOLOCUMAB,Evolocumab,,,statin,False,False
1782,bxo1.,Repatha,REPATHA 140mg/1mL solution for injection prefilled syringe,Evolocumab,,140 mg/1 ml,statin,False,False
